region,year,variable,unit,value
South Korea,1990,energy-investment,million 1990$,6191.65
South Korea,1990,consumer-durable,million 1990$,5955.91
South Korea,1990,value-added,million 1990$,233361.0
South Korea,1990,gross-output,million 1990$,253597.0
South Korea,1990,savings,million 1990$,6537.96
South Korea,1990,investment,million 1990$,28132.8
South Korea,1990,capital-stock,million 1990$,652950.0
South Korea,1990,depreciation,million 1990$,4571.46
South Korea,1990,energy-service-value,million 1990$,20236.2
South Korea,1990,energy-net-export,million 1990$,-8928.15
South Korea,1990,materials-net-export,million 1990$,-12666.7
South Korea,1990,capital-net-export,million 1990$,21594.8
South Korea,1990,labor-wages,million 1990$,140106.0
South Korea,1990,gdp-per-capita,thous 1990$ percap,5.54553
South Korea,1990,gdp-per-capita-ppp,thous 1990$ percap,7.00684
South Korea,1990,labor-force,thous pers,18612.8
South Korea,1990,population,thous pers,44120.0
South Korea,1990,savings-rate,rate annual,0.331642
South Korea,1990,fac-share-labor,share,0.552473
South Korea,1990,fac-share-capital,share,0.36773
South Korea,1990,fac-share-energy,share,0.0797968
South Korea,1990,energy-service,million 1990$,154180.0
South Korea,1990,total-factor-productivity,million 1990$,0.0
South Korea,2005,GDP,million 1990$,622321.0
South Korea,2005,energy-investment,million 1990$,13878.5
South Korea,2005,consumer-durable,million 1990$,14453.2
South Korea,2005,value-added,million 1990$,556289.0
South Korea,2005,gross-output,million 1990$,649493.0
South Korea,2005,savings,million 1990$,87098.4
South Korea,2005,investment,million 1990$,106213.0
South Korea,2005,capital-stock,million 1990$,2213450.0
South Korea,2005,depreciation,million 1990$,29391.2
South Korea,2005,energy-service-value,million 1990$,93204.3
South Korea,2005,energy-net-export,million 1990$,-27171.9
South Korea,2005,materials-net-export,million 1990$,8057.36
South Korea,2005,capital-net-export,million 1990$,19114.5
South Korea,2005,labor-wages,million 1990$,323345.0
South Korea,2005,gdp-per-capita,thous 1990$ percap,12.9948
South Korea,2005,gdp-per-capita-ppp,thous 1990$ percap,16.4191
South Korea,2005,labor-force,thous pers,22716.3
South Korea,2005,population,thous pers,47890.0
South Korea,2005,savings-rate,rate annual,0.327815
South Korea,2005,fac-share-labor,share,0.497842
South Korea,2005,fac-share-capital,share,0.358654
South Korea,2005,fac-share-energy,share,0.143503
South Korea,2005,energy-service,million 1990$,373302.0
South Korea,2005,total-factor-productivity,million 1990$,0.0
South Korea,2010,GDP,million 1990$,768585.0
South Korea,2010,energy-investment,million 1990$,14404.4
South Korea,2010,consumer-durable,million 1990$,18223.7
South Korea,2010,value-added,million 1990$,656999.0
South Korea,2010,gross-output,million 1990$,823959.0
South Korea,2010,savings,million 1990$,218459.0
South Korea,2010,investment,million 1990$,221879.0
South Korea,2010,capital-stock,million 1990$,2800450.0
South Korea,2010,depreciation,million 1990$,104902.0
South Korea,2010,energy-service-value,million 1990$,166960.0
South Korea,2010,energy-net-export,million 1990$,-55373.9
South Korea,2010,materials-net-export,million 1990$,51954.7
South Korea,2010,capital-net-export,million 1990$,3419.19
South Korea,2010,labor-wages,million 1990$,383324.0
South Korea,2010,gdp-per-capita,thous 1990$ percap,15.7455
South Korea,2010,gdp-per-capita-ppp,thous 1990$ percap,19.8946
South Korea,2010,labor-force,thous pers,23472.6
South Korea,2010,population,thous pers,48813.0
South Korea,2010,savings-rate,rate annual,0.333313
South Korea,2010,fac-share-labor,share,0.465223
South Korea,2010,fac-share-capital,share,0.332146
South Korea,2010,fac-share-energy,share,0.202631
South Korea,2010,energy-service,million 1990$,428404.0
South Korea,2010,total-factor-productivity,million 1990$,0.0
South Korea,2015,GDP,million 1990$,893252.0
South Korea,2015,energy-investment,million 1990$,18409.8
South Korea,2015,consumer-durable,million 1990$,23403.2
South Korea,2015,value-added,million 1990$,751212.0
South Korea,2015,gross-output,million 1990$,960857.0
South Korea,2015,savings,million 1990$,274403.0
South Korea,2015,investment,million 1990$,267543.0
South Korea,2015,capital-stock,million 1990$,3293660.0
South Korea,2015,depreciation,million 1990$,136419.0
South Korea,2015,energy-service-value,million 1990$,209645.0
South Korea,2015,energy-net-export,million 1990$,-67604.7
South Korea,2015,materials-net-export,million 1990$,74464.5
South Korea,2015,capital-net-export,million 1990$,-6859.86
South Korea,2015,labor-wages,million 1990$,464481.0
South Korea,2015,gdp-per-capita,thous 1990$ percap,17.5168
South Korea,2015,gdp-per-capita-ppp,thous 1990$ percap,22.1327
South Korea,2015,labor-force,thous pers,25925.6
South Korea,2015,population,thous pers,50994.0
South Korea,2015,savings-rate,rate annual,0.33878
South Korea,2015,fac-share-labor,share,0.483403
South Korea,2015,fac-share-capital,share,0.298412
South Korea,2015,fac-share-energy,share,0.218185
South Korea,2015,energy-service,million 1990$,478317.0
South Korea,2015,total-factor-productivity,million 1990$,0.0
South Korea,2021,GDP,million 1990$,1017400.0
South Korea,2021,energy-investment,million 1990$,22796.4
South Korea,2021,consumer-durable,million 1990$,22424.2
South Korea,2021,value-added,million 1990$,861880.0
South Korea,2021,gross-output,million 1990$,1062130.0
South Korea,2021,savings,million 1990$,326019.0
South Korea,2021,investment,million 1990$,347683.0
South Korea,2021,capital-stock,million 1990$,3807160.0
South Korea,2021,depreciation,million 1990$,169574.0
South Korea,2021,energy-service-value,million 1990$,200248.0
South Korea,2021,energy-net-export,million 1990$,-44726.0
South Korea,2021,materials-net-export,million 1990$,23061.7
South Korea,2021,capital-net-export,million 1990$,21664.3
South Korea,2021,labor-wages,million 1990$,526350.0
South Korea,2021,gdp-per-capita,thous 1990$ percap,19.6296
South Korea,2021,gdp-per-capita-ppp,thous 1990$ percap,24.8022
South Korea,2021,labor-force,thous pers,26742.8
South Korea,2021,population,thous pers,51830.0
South Korea,2021,savings-rate,rate annual,0.338669
South Korea,2021,fac-share-labor,share,0.495562
South Korea,2021,fac-share-capital,share,0.315904
South Korea,2021,fac-share-energy,share,0.188535
South Korea,2021,energy-service,million 1990$,484308.0
South Korea,2021,total-factor-productivity,million 1990$,0.0
South Korea,2025,GDP,million 1990$,1122870.0
South Korea,2025,energy-investment,million 1990$,111214.0
South Korea,2025,consumer-durable,million 1990$,14042.0
South Korea,2025,value-added,million 1990$,947938.0
South Korea,2025,gross-output,million 1990$,1169690.0
South Korea,2025,savings,million 1990$,366987.0
South Korea,2025,investment,million 1990$,382461.0
South Korea,2025,capital-stock,million 1990$,4323260.0
South Korea,2025,depreciation,million 1990$,197717.0
South Korea,2025,energy-service-value,million 1990$,221749.0
South Korea,2025,energy-net-export,million 1990$,-46820.5
South Korea,2025,materials-net-export,million 1990$,31346.0
South Korea,2025,capital-net-export,million 1990$,15474.5
South Korea,2025,labor-wages,million 1990$,590045.0
South Korea,2025,gdp-per-capita,thous 1990$ percap,21.7846
South Korea,2025,gdp-per-capita-ppp,thous 1990$ percap,27.5251
South Korea,2025,labor-force,thous pers,25731.0
South Korea,2025,population,thous pers,51544.0
South Korea,2025,savings-rate,rate annual,0.329141
South Korea,2025,fac-share-labor,share,0.504446
South Korea,2025,fac-share-capital,share,0.305973
South Korea,2025,fac-share-energy,share,0.18958
South Korea,2025,energy-service,million 1990$,503369.0
South Korea,2025,total-factor-productivity,million 1990$,1.07135
South Korea,2030,GDP,million 1990$,1233500.0
South Korea,2030,energy-investment,million 1990$,138894.0
South Korea,2030,consumer-durable,million 1990$,21454.9
South Korea,2030,value-added,million 1990$,1030110.0
South Korea,2030,gross-output,million 1990$,1278520.0
South Korea,2030,savings,million 1990$,394330.0
South Korea,2030,investment,million 1990$,402067.0
South Korea,2030,capital-stock,million 1990$,4558940.0
South Korea,2030,depreciation,million 1990$,224520.0
South Korea,2030,energy-service-value,million 1990$,248408.0
South Korea,2030,energy-net-export,million 1990$,-45015.6
South Korea,2030,materials-net-export,million 1990$,37278.3
South Korea,2030,capital-net-export,million 1990$,7737.26
South Korea,2030,labor-wages,million 1990$,649455.0
South Korea,2030,gdp-per-capita,thous 1990$ percap,24.175
South Korea,2030,gdp-per-capita-ppp,thous 1990$ percap,30.5453
South Korea,2030,labor-force,thous pers,24204.5
South Korea,2030,population,thous pers,51024.0
South Korea,2030,savings-rate,rate annual,0.320631
South Korea,2030,fac-share-labor,share,0.507974
South Korea,2030,fac-share-capital,share,0.297732
South Korea,2030,fac-share-energy,share,0.194294
South Korea,2030,energy-service,million 1990$,525117.0
South Korea,2030,total-factor-productivity,million 1990$,1.17905
South Korea,2035,GDP,million 1990$,1314230.0
South Korea,2035,energy-investment,million 1990$,144089.0
South Korea,2035,consumer-durable,million 1990$,26513.4
South Korea,2035,value-added,million 1990$,1085970.0
South Korea,2035,gross-output,million 1990$,1357410.0
South Korea,2035,savings,million 1990$,422687.0
South Korea,2035,investment,million 1990$,422687.0
South Korea,2035,capital-stock,million 1990$,4674220.0
South Korea,2035,depreciation,million 1990$,236759.0
South Korea,2035,energy-service-value,million 1990$,271442.0
South Korea,2035,energy-net-export,million 1990$,-43181.0
South Korea,2035,materials-net-export,million 1990$,43181.0
South Korea,2035,capital-net-export,million 1990$,0.0
South Korea,2035,labor-wages,million 1990$,692372.0
South Korea,2035,gdp-per-capita,thous 1990$ percap,26.13
South Korea,2035,gdp-per-capita-ppp,thous 1990$ percap,33.0155
South Korea,2035,labor-force,thous pers,22413.4
South Korea,2035,population,thous pers,50296.0
South Korea,2035,savings-rate,rate annual,0.308873
South Korea,2035,fac-share-labor,share,0.510067
South Korea,2035,fac-share-capital,share,0.289963
South Korea,2035,fac-share-energy,share,0.19997
South Korea,2035,energy-service,million 1990$,542264.0
South Korea,2035,total-factor-productivity,million 1990$,1.28409
South Korea,2040,GDP,million 1990$,1371680.0
South Korea,2040,energy-investment,million 1990$,199670.0
South Korea,2040,consumer-durable,million 1990$,25361.3
South Korea,2040,value-added,million 1990$,1121780.0
South Korea,2040,gross-output,million 1990$,1412760.0
South Korea,2040,savings,million 1990$,434897.0
South Korea,2040,investment,million 1990$,434897.0
South Korea,2040,capital-stock,million 1990$,4771340.0
South Korea,2040,depreciation,million 1990$,242746.0
South Korea,2040,energy-service-value,million 1990$,290986.0
South Korea,2040,energy-net-export,million 1990$,-41084.6
South Korea,2040,materials-net-export,million 1990$,41084.6
South Korea,2040,capital-net-export,million 1990$,0.0
South Korea,2040,labor-wages,million 1990$,724541.0
South Korea,2040,gdp-per-capita,thous 1990$ percap,27.8412
South Korea,2040,gdp-per-capita-ppp,thous 1990$ percap,35.1776
South Korea,2040,labor-force,thous pers,20277.0
South Korea,2040,population,thous pers,49268.0
South Korea,2040,savings-rate,rate annual,0.296161
South Korea,2040,fac-share-labor,share,0.512854
South Korea,2040,fac-share-capital,share,0.281176
South Korea,2040,fac-share-energy,share,0.20597
South Korea,2040,energy-service,million 1990$,551706.0
South Korea,2040,total-factor-productivity,million 1990$,1.39358
South Korea,2045,GDP,million 1990$,1413030.0
South Korea,2045,energy-investment,million 1990$,146463.0
South Korea,2045,consumer-durable,million 1990$,26508.6
South Korea,2045,value-added,million 1990$,1143670.0
South Korea,2045,gross-output,million 1990$,1452040.0
South Korea,2045,savings,million 1990$,436470.0
South Korea,2045,investment,million 1990$,436470.0
South Korea,2045,capital-stock,million 1990$,4607500.0
South Korea,2045,depreciation,million 1990$,247790.0
South Korea,2045,energy-service-value,million 1990$,308374.0
South Korea,2045,energy-net-export,million 1990$,-39012.6
South Korea,2045,materials-net-export,million 1990$,39012.6
South Korea,2045,capital-net-export,million 1990$,0.0
South Korea,2045,labor-wages,million 1990$,742560.0
South Korea,2045,gdp-per-capita,thous 1990$ percap,29.4614
South Korea,2045,gdp-per-capita-ppp,thous 1990$ percap,37.2248
South Korea,2045,labor-force,thous pers,18634.3
South Korea,2045,population,thous pers,47962.0
South Korea,2045,savings-rate,rate annual,0.283766
South Korea,2045,fac-share-labor,share,0.51139
South Korea,2045,fac-share-capital,share,0.276237
South Korea,2045,fac-share-energy,share,0.212373
South Korea,2045,energy-service,million 1990$,557472.0
South Korea,2045,total-factor-productivity,million 1990$,1.50701
South Korea,2050,GDP,million 1990$,1441440.0
South Korea,2050,energy-investment,million 1990$,161435.0
South Korea,2050,consumer-durable,million 1990$,22005.3
South Korea,2050,value-added,million 1990$,1157410.0
South Korea,2050,gross-output,million 1990$,1478750.0
South Korea,2050,savings,million 1990$,432114.0
South Korea,2050,investment,million 1990$,432114.0
South Korea,2050,capital-stock,million 1990$,4697020.0
South Korea,2050,depreciation,million 1990$,239282.0
South Korea,2050,energy-service-value,million 1990$,321339.0
South Korea,2050,energy-net-export,million 1990$,-37311.6
South Korea,2050,materials-net-export,million 1990$,37311.6
South Korea,2050,capital-net-export,million 1990$,0.0
South Korea,2050,labor-wages,million 1990$,760347.0
South Korea,2050,gdp-per-capita,thous 1990$ percap,30.9973
South Korea,2050,gdp-per-capita-ppp,thous 1990$ percap,39.1654
South Korea,2050,labor-force,thous pers,16971.6
South Korea,2050,population,thous pers,46502.0
South Korea,2050,savings-rate,rate annual,0.271832
South Korea,2050,fac-share-labor,share,0.514183
South Korea,2050,fac-share-capital,share,0.268512
South Korea,2050,fac-share-energy,share,0.217305
South Korea,2050,energy-service,million 1990$,559769.0
South Korea,2050,total-factor-productivity,million 1990$,1.60025
South Korea,2055,GDP,million 1990$,1454430.0
South Korea,2055,energy-investment,million 1990$,156978.0
South Korea,2055,consumer-durable,million 1990$,23384.2
South Korea,2055,value-added,million 1990$,1161820.0
South Korea,2055,gross-output,million 1990$,1490520.0
South Korea,2055,savings,million 1990$,423598.0
South Korea,2055,investment,million 1990$,423598.0
South Korea,2055,capital-stock,million 1990$,4680010.0
South Korea,2055,depreciation,million 1990$,243930.0
South Korea,2055,energy-service-value,million 1990$,328701.0
South Korea,2055,energy-net-export,million 1990$,-36085.3
South Korea,2055,materials-net-export,million 1990$,36085.3
South Korea,2055,capital-net-export,million 1990$,0.0
South Korea,2055,labor-wages,million 1990$,768918.0
South Korea,2055,gdp-per-capita,thous 1990$ percap,32.5704
South Korea,2055,gdp-per-capita-ppp,thous 1990$ percap,41.153
South Korea,2055,labor-force,thous pers,15727.6
South Korea,2055,population,thous pers,44655.0
South Korea,2055,savings-rate,rate annual,0.260983
South Korea,2055,fac-share-labor,share,0.515873
South Korea,2055,fac-share-capital,share,0.263599
South Korea,2055,fac-share-energy,share,0.220528
South Korea,2055,energy-service,million 1990$,552137.0
South Korea,2055,total-factor-productivity,million 1990$,1.68415
South Korea,2060,GDP,million 1990$,1453860.0
South Korea,2060,energy-investment,million 1990$,160065.0
