region,sector,subsector,technology,year,generation_ej
South Asia,electricity,wind,wind_offshore,2040,0.0102919
South Asia,electricity,wind,wind_offshore,2045,0.0102919
South Asia,electricity,wind,wind_offshore,2050,0.0102919
South Asia,electricity,wind,wind_offshore,2055,0.0102919
South Asia,electricity,wind,wind_offshore,2060,0.0102919
South Asia,electricity,wind,wind_offshore,2045,0.0125734
South Asia,electricity,wind,wind_offshore,2050,0.0125734
South Asia,electricity,wind,wind_offshore,2055,0.0125734
South Asia,electricity,wind,wind_offshore,2060,0.0125734
South Asia,electricity,wind,wind_offshore,2065,0.0125734
South Asia,electricity,wind,wind_offshore,2050,0.0144681
South Asia,electricity,wind,wind_offshore,2055,0.0144681
South Asia,electricity,wind,wind_offshore,2060,0.0144681
South Asia,electricity,wind,wind_offshore,2065,0.0144681
South Asia,electricity,wind,wind_offshore,2070,0.0144681
South Asia,electricity,wind,wind_offshore,2055,0.0168489
South Asia,electricity,wind,wind_offshore,2060,0.0168489
South Asia,electricity,wind,wind_offshore,2065,0.0168489
South Asia,electricity,wind,wind_offshore,2070,0.0168489
South Asia,electricity,wind,wind_offshore,2075,0.0168489
South Asia,electricity,wind,wind_offshore,2060,0.0184924
South Asia,electricity,wind,wind_offshore,2065,0.0184924
South Asia,electricity,wind,wind_offshore,2070,0.0184924
South Asia,electricity,wind,wind_offshore,2075,0.0184924
South Asia,electricity,wind,wind_offshore,2080,0.0184924
South Asia,electricity,wind,wind_offshore,2065,0.0182014
South Asia,electricity,wind,wind_offshore,2070,0.0182014
South Asia,electricity,wind,wind_offshore,2075,0.0182014
South Asia,electricity,wind,wind_offshore,2080,0.0182014
South Asia,electricity,wind,wind_offshore,2085,0.0182014
South Asia,electricity,wind,wind_offshore,2070,0.0186687
South Asia,electricity,wind,wind_offshore,2075,0.0186687
South Asia,electricity,wind,wind_offshore,2080,0.0186687
South Asia,electricity,wind,wind_offshore,2085,0.0186687
South Asia,electricity,wind,wind_offshore,2090,0.0186687
South Asia,electricity,wind,wind_offshore,2075,0.0184598
South Asia,electricity,wind,wind_offshore,2080,0.0184598
South Asia,electricity,wind,wind_offshore,2085,0.0184598
South Asia,electricity,wind,wind_offshore,2090,0.0184598
South Asia,electricity,wind,wind_offshore,2095,0.0184598
South Asia,electricity,wind,wind_offshore,2080,0.0173702
South Asia,electricity,wind,wind_offshore,2085,0.0173702
South Asia,electricity,wind,wind_offshore,2090,0.0173702
South Asia,electricity,wind,wind_offshore,2095,0.0173702
South Asia,electricity,wind,wind_offshore,2100,0.0173702
South Asia,electricity,wind,wind_offshore,2085,0.0188922
South Asia,electricity,wind,wind_offshore,2090,0.0188922
South Asia,electricity,wind,wind_offshore,2095,0.0188922
South Asia,electricity,wind,wind_offshore,2100,0.0188922
South Asia,electricity,wind,wind_offshore,2090,0.0195793
South Asia,electricity,wind,wind_offshore,2095,0.0195793
South Asia,electricity,wind,wind_offshore,2100,0.0195793
South Asia,electricity,wind,wind_offshore,2095,0.018525
South Asia,electricity,wind,wind_offshore,2100,0.018525
South Asia,electricity,wind,wind_offshore,2100,0.0177155
South Asia,electricity,solar,PV,2005,6.37976e-05
South Asia,electricity,solar,PV,2010,0.000111103
South Asia,electricity,solar,PV,2015,0.00109399
South Asia,electricity,solar,PV,2021,0.00372509
South Asia,electricity,solar,PV,2025,0.00372509
South Asia,electricity,solar,PV,2030,0.00372509
South Asia,electricity,solar,PV,2035,0.00372509
South Asia,electricity,solar,PV,2040,0.00372509
South Asia,electricity,solar,PV,2045,0.00372509
South Asia,electricity,solar,PV,2025,0.0428217
South Asia,electricity,solar,PV,2030,0.0428217
South Asia,electricity,solar,PV,2035,0.0428217
South Asia,electricity,solar,PV,2040,0.0428217
South Asia,electricity,solar,PV,2045,0.0428217
South Asia,electricity,solar,PV,2050,0.0428217
South Asia,electricity,solar,PV,2030,0.110051
South Asia,electricity,solar,PV,2035,0.110051
South Asia,electricity,solar,PV,2040,0.110051
South Asia,electricity,solar,PV,2045,0.110051
South Asia,electricity,solar,PV,2050,0.110051
South Asia,electricity,solar,PV,2055,0.110051
South Asia,electricity,solar,PV,2035,0.110518
South Asia,electricity,solar,PV,2040,0.110518
South Asia,electricity,solar,PV,2045,0.110518
South Asia,electricity,solar,PV,2050,0.110518
South Asia,electricity,solar,PV,2055,0.110518
South Asia,electricity,solar,PV,2060,0.110518
South Asia,electricity,solar,PV,2040,0.114177
South Asia,electricity,solar,PV,2045,0.114177
South Asia,electricity,solar,PV,2050,0.114177
South Asia,electricity,solar,PV,2055,0.114177
South Asia,electricity,solar,PV,2060,0.114177
South Asia,electricity,solar,PV,2065,0.114177
South Asia,electricity,solar,PV,2045,0.107385
South Asia,electricity,solar,PV,2050,0.107385
South Asia,electricity,solar,PV,2055,0.107385
South Asia,electricity,solar,PV,2060,0.107385
South Asia,electricity,solar,PV,2065,0.107385
South Asia,electricity,solar,PV,2070,0.107385
South Asia,electricity,solar,PV,2050,0.103139
South Asia,electricity,solar,PV,2055,0.103139
South Asia,electricity,solar,PV,2060,0.103139
South Asia,electricity,solar,PV,2065,0.103139
South Asia,electricity,solar,PV,2070,0.103139
South Asia,electricity,solar,PV,2075,0.103139
South Asia,electricity,solar,PV,2055,0.126605
South Asia,electricity,solar,PV,2060,0.126605
South Asia,electricity,solar,PV,2065,0.126605
South Asia,electricity,solar,PV,2070,0.126605
South Asia,electricity,solar,PV,2075,0.126605
South Asia,electricity,solar,PV,2080,0.126605
South Asia,electricity,solar,PV,2060,0.153859
South Asia,electricity,solar,PV,2065,0.153859
South Asia,electricity,solar,PV,2070,0.153859
South Asia,electricity,solar,PV,2075,0.153859
South Asia,electricity,solar,PV,2080,0.153859
South Asia,electricity,solar,PV,2085,0.153859
South Asia,electricity,solar,PV,2065,0.153437
South Asia,electricity,solar,PV,2070,0.153437
South Asia,electricity,solar,PV,2075,0.153437
South Asia,electricity,solar,PV,2080,0.153437
South Asia,electricity,solar,PV,2085,0.153437
South Asia,electricity,solar,PV,2090,0.153437
South Asia,electricity,solar,PV,2070,0.157896
South Asia,electricity,solar,PV,2075,0.157896
South Asia,electricity,solar,PV,2080,0.157896
South Asia,electricity,solar,PV,2085,0.157896
South Asia,electricity,solar,PV,2090,0.157896
South Asia,electricity,solar,PV,2095,0.157896
South Asia,electricity,solar,PV,2075,0.157742
South Asia,electricity,solar,PV,2080,0.157742
South Asia,electricity,solar,PV,2085,0.157742
South Asia,electricity,solar,PV,2090,0.157742
South Asia,electricity,solar,PV,2095,0.157742
South Asia,electricity,solar,PV,2100,0.157742
South Asia,electricity,solar,PV,2080,0.142915
South Asia,electricity,solar,PV,2085,0.142915
South Asia,electricity,solar,PV,2090,0.142915
South Asia,electricity,solar,PV,2095,0.142915
South Asia,electricity,solar,PV,2100,0.142915
South Asia,electricity,solar,PV,2085,0.156462
South Asia,electricity,solar,PV,2090,0.156462
South Asia,electricity,solar,PV,2095,0.156462
South Asia,electricity,solar,PV,2100,0.156462
South Asia,electricity,solar,PV,2090,0.168616
South Asia,electricity,solar,PV,2095,0.168616
South Asia,electricity,solar,PV,2100,0.168616
South Asia,electricity,solar,PV,2095,0.166721
South Asia,electricity,solar,PV,2100,0.166721
South Asia,electricity,solar,PV,2100,0.163054
South Asia,electricity,solar,PV_storage,2025,6.03368e-06
South Asia,electricity,solar,PV_storage,2030,6.03368e-06
South Asia,electricity,solar,PV_storage,2035,6.03368e-06
South Asia,electricity,solar,PV_storage,2040,6.03368e-06
South Asia,electricity,solar,PV_storage,2045,6.03368e-06
South Asia,electricity,solar,PV_storage,2050,6.03368e-06
South Asia,electricity,solar,PV_storage,2030,6.17396e-05
South Asia,electricity,solar,PV_storage,2035,6.17396e-05
